path,relative_path,role
C:\Users\gbp34\Documents\ChatGPT\Stroke\.gitignore,.gitignore,"Project documentation, dependency specification, or launcher"
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\__pycache__\pymupdf.cpython-312.pyc,.vendor/pymupdf/__pycache__/pymupdf.cpython-312.pyc,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\__pycache__\table.cpython-312.pyc,.vendor/pymupdf/__pycache__/table.cpython-312.pyc,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\__pycache__\utils.cpython-312.pyc,.vendor/pymupdf/__pycache__/utils.cpython-312.pyc,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\_apply_pages.py,.vendor/pymupdf/_apply_pages.py,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\_build.py,.vendor/pymupdf/_build.py,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\_extra.pyd,.vendor/pymupdf/_extra.pyd,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\_mupdf.pyd,.vendor/pymupdf/_mupdf.pyd,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\_table_headers.py,.vendor/pymupdf/_table_headers.py,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\_table_refine.py,.vendor/pymupdf/_table_refine.py,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\_table_spans.py,.vendor/pymupdf/_table_spans.py,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\_table_union.py,.vendor/pymupdf/_table_union.py,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\_wxcolors.py,.vendor/pymupdf/_wxcolors.py,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\extra.py,.vendor/pymupdf/extra.py,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\classes.h,.vendor/pymupdf/mupdf-devel/include/mupdf/classes.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\classes2.h,.vendor/pymupdf/mupdf-devel/include/mupdf/classes2.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\exceptions.h,.vendor/pymupdf/mupdf-devel/include/mupdf/exceptions.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\extra.h,.vendor/pymupdf/mupdf-devel/include/mupdf/extra.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\fitz\archive.h,.vendor/pymupdf/mupdf-devel/include/mupdf/fitz/archive.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\fitz\band-writer.h,.vendor/pymupdf/mupdf-devel/include/mupdf/fitz/band-writer.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\fitz\barcode.h,.vendor/pymupdf/mupdf-devel/include/mupdf/fitz/barcode.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\fitz\bidi.h,.vendor/pymupdf/mupdf-devel/include/mupdf/fitz/bidi.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\fitz\bitmap.h,.vendor/pymupdf/mupdf-devel/include/mupdf/fitz/bitmap.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\fitz\buffer.h,.vendor/pymupdf/mupdf-devel/include/mupdf/fitz/buffer.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\fitz\color.h,.vendor/pymupdf/mupdf-devel/include/mupdf/fitz/color.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\fitz\compress.h,.vendor/pymupdf/mupdf-devel/include/mupdf/fitz/compress.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\fitz\compressed-buffer.h,.vendor/pymupdf/mupdf-devel/include/mupdf/fitz/compressed-buffer.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\fitz\config.h,.vendor/pymupdf/mupdf-devel/include/mupdf/fitz/config.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\fitz\context.h,.vendor/pymupdf/mupdf-devel/include/mupdf/fitz/context.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\fitz\crypt.h,.vendor/pymupdf/mupdf-devel/include/mupdf/fitz/crypt.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\fitz\deskew.h,.vendor/pymupdf/mupdf-devel/include/mupdf/fitz/deskew.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\fitz\device.h,.vendor/pymupdf/mupdf-devel/include/mupdf/fitz/device.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\fitz\display-list.h,.vendor/pymupdf/mupdf-devel/include/mupdf/fitz/display-list.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\fitz\document.h,.vendor/pymupdf/mupdf-devel/include/mupdf/fitz/document.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\fitz\export.h,.vendor/pymupdf/mupdf-devel/include/mupdf/fitz/export.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\fitz\filter.h,.vendor/pymupdf/mupdf-devel/include/mupdf/fitz/filter.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\fitz\font.h,.vendor/pymupdf/mupdf-devel/include/mupdf/fitz/font.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\fitz\geometry.h,.vendor/pymupdf/mupdf-devel/include/mupdf/fitz/geometry.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\fitz\getopt.h,.vendor/pymupdf/mupdf-devel/include/mupdf/fitz/getopt.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\fitz\glyph-cache.h,.vendor/pymupdf/mupdf-devel/include/mupdf/fitz/glyph-cache.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\fitz\glyph.h,.vendor/pymupdf/mupdf-devel/include/mupdf/fitz/glyph.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\fitz\hash.h,.vendor/pymupdf/mupdf-devel/include/mupdf/fitz/hash.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\fitz\heap-imp.h,.vendor/pymupdf/mupdf-devel/include/mupdf/fitz/heap-imp.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\fitz\heap.h,.vendor/pymupdf/mupdf-devel/include/mupdf/fitz/heap.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\fitz\hyphen.h,.vendor/pymupdf/mupdf-devel/include/mupdf/fitz/hyphen.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\fitz\image.h,.vendor/pymupdf/mupdf-devel/include/mupdf/fitz/image.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\fitz\json.h,.vendor/pymupdf/mupdf-devel/include/mupdf/fitz/json.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\fitz\link.h,.vendor/pymupdf/mupdf-devel/include/mupdf/fitz/link.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\fitz\log.h,.vendor/pymupdf/mupdf-devel/include/mupdf/fitz/log.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\fitz\options.h,.vendor/pymupdf/mupdf-devel/include/mupdf/fitz/options.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\fitz\outline.h,.vendor/pymupdf/mupdf-devel/include/mupdf/fitz/outline.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\fitz\output-svg.h,.vendor/pymupdf/mupdf-devel/include/mupdf/fitz/output-svg.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\fitz\output.h,.vendor/pymupdf/mupdf-devel/include/mupdf/fitz/output.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\fitz\path.h,.vendor/pymupdf/mupdf-devel/include/mupdf/fitz/path.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\fitz\pixmap.h,.vendor/pymupdf/mupdf-devel/include/mupdf/fitz/pixmap.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\fitz\pool.h,.vendor/pymupdf/mupdf-devel/include/mupdf/fitz/pool.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\fitz\separation.h,.vendor/pymupdf/mupdf-devel/include/mupdf/fitz/separation.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\fitz\shade.h,.vendor/pymupdf/mupdf-devel/include/mupdf/fitz/shade.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\fitz\store.h,.vendor/pymupdf/mupdf-devel/include/mupdf/fitz/store.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\fitz\story-writer.h,.vendor/pymupdf/mupdf-devel/include/mupdf/fitz/story-writer.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\fitz\story.h,.vendor/pymupdf/mupdf-devel/include/mupdf/fitz/story.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\fitz\stream.h,.vendor/pymupdf/mupdf-devel/include/mupdf/fitz/stream.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\fitz\string-util.h,.vendor/pymupdf/mupdf-devel/include/mupdf/fitz/string-util.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\fitz\structured-text.h,.vendor/pymupdf/mupdf-devel/include/mupdf/fitz/structured-text.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\fitz\system.h,.vendor/pymupdf/mupdf-devel/include/mupdf/fitz/system.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\fitz\text.h,.vendor/pymupdf/mupdf-devel/include/mupdf/fitz/text.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\fitz\track-usage.h,.vendor/pymupdf/mupdf-devel/include/mupdf/fitz/track-usage.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\fitz\transition.h,.vendor/pymupdf/mupdf-devel/include/mupdf/fitz/transition.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\fitz\tree.h,.vendor/pymupdf/mupdf-devel/include/mupdf/fitz/tree.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\fitz\types.h,.vendor/pymupdf/mupdf-devel/include/mupdf/fitz/types.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\fitz\util.h,.vendor/pymupdf/mupdf-devel/include/mupdf/fitz/util.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\fitz\version.h,.vendor/pymupdf/mupdf-devel/include/mupdf/fitz/version.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\fitz\write-pixmap.h,.vendor/pymupdf/mupdf-devel/include/mupdf/fitz/write-pixmap.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\fitz\writer.h,.vendor/pymupdf/mupdf-devel/include/mupdf/fitz/writer.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\fitz\xml.h,.vendor/pymupdf/mupdf-devel/include/mupdf/fitz/xml.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\fitz.h,.vendor/pymupdf/mupdf-devel/include/mupdf/fitz.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\functions.h,.vendor/pymupdf/mupdf-devel/include/mupdf/functions.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\helpers\mu-office-lib.h,.vendor/pymupdf/mupdf-devel/include/mupdf/helpers/mu-office-lib.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\helpers\mu-threads.h,.vendor/pymupdf/mupdf-devel/include/mupdf/helpers/mu-threads.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\helpers\pkcs7-openssl.h,.vendor/pymupdf/mupdf-devel/include/mupdf/helpers/pkcs7-openssl.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\html.h,.vendor/pymupdf/mupdf-devel/include/mupdf/html.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\internal.h,.vendor/pymupdf/mupdf-devel/include/mupdf/internal.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\memento.h,.vendor/pymupdf/mupdf-devel/include/mupdf/memento.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\pdf\annot.h,.vendor/pymupdf/mupdf-devel/include/mupdf/pdf/annot.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\pdf\clean.h,.vendor/pymupdf/mupdf-devel/include/mupdf/pdf/clean.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\pdf\cmap.h,.vendor/pymupdf/mupdf-devel/include/mupdf/pdf/cmap.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\pdf\crypt.h,.vendor/pymupdf/mupdf-devel/include/mupdf/pdf/crypt.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\pdf\document.h,.vendor/pymupdf/mupdf-devel/include/mupdf/pdf/document.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\pdf\event.h,.vendor/pymupdf/mupdf-devel/include/mupdf/pdf/event.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\pdf\font.h,.vendor/pymupdf/mupdf-devel/include/mupdf/pdf/font.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\pdf\form.h,.vendor/pymupdf/mupdf-devel/include/mupdf/pdf/form.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\pdf\image-rewriter.h,.vendor/pymupdf/mupdf-devel/include/mupdf/pdf/image-rewriter.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\pdf\interpret.h,.vendor/pymupdf/mupdf-devel/include/mupdf/pdf/interpret.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\pdf\javascript.h,.vendor/pymupdf/mupdf-devel/include/mupdf/pdf/javascript.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\pdf\name-table.h,.vendor/pymupdf/mupdf-devel/include/mupdf/pdf/name-table.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\pdf\object.h,.vendor/pymupdf/mupdf-devel/include/mupdf/pdf/object.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\pdf\page.h,.vendor/pymupdf/mupdf-devel/include/mupdf/pdf/page.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\pdf\parse.h,.vendor/pymupdf/mupdf-devel/include/mupdf/pdf/parse.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\pdf\recolor.h,.vendor/pymupdf/mupdf-devel/include/mupdf/pdf/recolor.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\pdf\resource.h,.vendor/pymupdf/mupdf-devel/include/mupdf/pdf/resource.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\pdf\xref.h,.vendor/pymupdf/mupdf-devel/include/mupdf/pdf/xref.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\pdf\zugferd.h,.vendor/pymupdf/mupdf-devel/include/mupdf/pdf/zugferd.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\pdf.h,.vendor/pymupdf/mupdf-devel/include/mupdf/pdf.h,Workspace-local PDF-reader dependency; installed for codebook extraction
C:\Users\gbp34\Documents\ChatGPT\Stroke\.vendor\pymupdf\mupdf-devel\include\mupdf\ucdn.h,.vendor/pymupdf/mupdf-devel/include/mupdf/ucdn.h,Workspace-local PDF-reader dependency; installed for codebook extraction
